Id,ParentId,CBS,UdM,Cantidad,Descripción,Precio unitario,BoQ Line Type
905,901,S017300-0244,M3,233.55,M.O. Muro De Contencion,414440,Position
906,901,Z413100-0004,M3,240.56,Sub. Bomba Estacionaria,45902.19214,Position
907,900,A-20-10-10-0710-001,,0,IMPERMEABILIZACION MURO DE CONTENCION,0,Level 6
908,907,Z414000-0007,M2,762.15,Sub. Impermeabilizacion Muros,35706.50001,Position
909,899,A-20-10-20-0000-000,,0,MURO DE LIMPIEZA,0,Level 5
910,909,A-20-10-20-0920-016,,0,MURO LIMPIEZA EN SUPERBOARD,0,Level 6
911,910,Z413300-0028,M2,866.22,Sub. Superboard M2,61445.47,Position
912,910,Z415600-0046,M2,866.22,Sub. Pintura Epoxica M2,9677.710004,Position
913,854,A-40-00-00-0000-000,,0,PLACAS DE CONTRA PISO,0,Level 3
914,913,A-40-20-00-0000-000,,0,PLACAS DE CONTRA PISO ESTRUCTURALES - ALIGERADA,0,Level 4
915,914,A-40-20-10-0000-000,,0,PLACAS DE CONTRA PISO ESTRUCTURALES - ALIGERADA,0,Level 5
916,915,A-40-20-10-0330-010,,0,LOSA DE CONTRAPISO,0,Level 6
917,916,P131511-0020,M3,548.72,Concreto 3000 Psi Grava Comun Bombeable,398938.5832,Position
918,916,P132319-0136,UN,1255.96,Sikafloor 3 Quartz Top Neutro X 30Kg,39238.2961,Position
919,916,P133121-0027,KG,71783.18,Malla Electrosoldada Estandar,4762.799688,Position
920,916,S017300-0117,ML,3501.37,M.O. Dilatacion Sobre Concreto,10746.26895,Position
921,916,S017300-0229,KG,71072.45,M.O. Manejo De Acero De Refuerzo,111.2800013,Position
922,916,S017300-0287,M2,5225.92,M.O. Placa Contrapiso H=0.10,44382.13,Position
923,916,Z413100-0004,M3,548.72,Sub. Bomba Estacionaria,45902.99384,Position
924,913,A-40-40-00-0000-000,,0,POZOS Y FOSOS,0,Level 4
925,924,A-40-40-10-0000-000,,0,POZOS Y FOSOS,0,Level 5
926,925,A-40-40-10-0330-006,,0,FOSO ASCENSOR,0,Level 6
927,926,P131511-0314,M3,2.68,Concreto 7000 Psi Grava Fina Fluido 1,654331.2463,Position
928,926,P133121-0002,KG,123.73,Acero De Refuerzo A-60,3982.733856,Position
929,926,S017300-0167,M3,2.55,M.O. Foso Ascensor,582247.902,Position
930,926,S017300-0229,KG,117.84,M.O. Manejo De Acero De Refuerzo,111.2799559,Position
931,926,S017313-0017,M2,9.24,M.O. Impermeabilizacion Foso De Ascensor,70366.49784,Position
932,925,A-40-40-10-0330-007,,0,POZO EYECTOR Y DESARENADOR,0,Level 6
933,932,P131511-0020,M3,10.06,Concreto 3000 Psi Grava Comun Bombeable,398897.7644,Position
934,932,P133121-0002,KG,1341.49,Acero De Refuerzo A-60,3982.671917,Position
935,932,S017300-0229,KG,1277.61,M.O. Manejo De Acero De Refuerzo,111.280015,Position
936,932,S017300-0306,M3,9.58,M.O. Pozo Eyector Y Desarenador,446082.4896,Position
937,925,A-40-40-10-0710-004,,0,IMPERMEABILIZACION FOSO ASCENSOR,0,Level 6
938,937,Z414000-0011,M2,36.36,Sub. Impermeabilizacion Foso Ascensor,80260.63009,Position
939,913,A-40-90-00-0000-000,,0,COMPONENTES SUPLEMENTARIOS DE SOBRE PLACA,0,Level 4
940,939,A-40-90-40-0000-000,,0,CONCRETO DE LIMPIEZA PARA PLACAS DE CONTRA PISO (SOLADO),0,Level 5
941,940,A-40-90-40-0330-001,,0,CONCRETO DE LIMPIEZA,0,Level 6
942,941,P131511-0002,M3,31.57,Concreto 1500 Psi Grava Comun,322975.171,Position
943,941,S017300-0089,M2,1002.08,M.O. Concreto De Limpieza,5313.809995,Position
944,853,B-00-00-00-0000-000,,0,B-ESTRUCTURA Y FACHADAS,0,Level 2
945,944,B-10-00-00-0000-000,,0,SUPERESTRUCTURA,0,Level 3
946,945,B-10-10-00-0000-000,,0,CONSTRUCCION ESTRUCTURA DE ENTREPISOS,0,Level 4
947,946,B-10-10-10-0000-000,,0,"SISTEMA ESTRUCTURAL - MUROS, COLUMNAS Y PANTALLAS",0,Level 5
948,947,B-10-10-10-0330-021,,0,COLUMNAS,0,Level 6
949,948,P131511-0030,M3,112.17,Concreto 3000 Psi Grava Fina,405736.5896,Position
950,948,P131511-0242,M3,215.66,Concreto 4000 Psi Grava Fina Asent = 6 Pulg,440812.5758,Position
951,948,P133121-0002,KG,103209.95,Acero De Refuerzo A-60,3982.669861,Position
952,948,S017300-0085,M3,312.22,M.O. Columnas En Concreto,414440,Position
953,948,S017300-0229,KG,98295.19,M.O. Manejo De Acero De Refuerzo,111.2799967,Position
954,948,Z413100-0004,M3,321.59,Sub. Bomba Estacionaria,45902.3747,Position
955,947,B-10-10-10-0330-023,,0,MUROS EN CONCRETO,0,Level 6
956,955,P131511-0054,M3,26.12,Concreto 3000 Psi Industrializado Grava Fina Muro Lp,437961.9832,Position
957,955,P131511-0121,M3,82.2,Concreto 4000 Psi Industrializado Grava Fina Muro Lp,478985.7325,Position
958,955,P133121-0002,KG,5635.47,Acero De Refuerzo A-60,3982.669289,Position
959,955,P133121-0014,KG,8453.2,Malla Electrosoldada Especial,5185.502142,Position
960,955,S017300-0229,KG,13417.78,M.O. Manejo De Acero De Refuerzo,111.2800277,Position
961,955,S017300-0248,M3,103.17,M.O. Muros En Concreto,414440,Position
962,955,S017300-0274,M2,859.75,M.O. Picada Muros,1677.250003,Position
963,947,B-10-10-10-0330-025,,0,BORDILLOS,0,Level 6
964,963,P131511-0055,M3,14.58,Concreto 3000 Psi Industrializado Grava Fina Placa Lp,428610.0905,Position
965,963,P133121-0002,KG,1754.17,Acero De Refuerzo A-60,3982.665785,Position
966,963,S017300-0056,ML,370.29,M.O. Bordillo En Concreto,27148.48999,Position
967,963,S017300-0229,KG,1670.64,M.O. Manejo De Acero De Refuerzo,111.2797551,Position
968,963,Z413100-0004,M3,13.89,Sub. Bomba Estacionaria,45889.22822,Position
969,947,B-10-10-10-0512-001,,0,ESTRUCTURA METALICA CUBIERTAS,0,Level 6
970,969,Z412400-0157,KG,25353.23,Sub. Estructura Metalica (Kg),14499.99847,Position
971,946,B-10-10-20-0000-000,,0,PLACAS Y VIGAS ENTREPISO,0,Level 5
972,971,B-10-10-20-0330-015,,0,PLACA ALIGERADA DE ENTREPISO,0,Level 6
973,972,P131511-0020,M3,845.01,Concreto 3000 Psi Grava Comun Bombeable,398936.7179,Position
974,972,P131511-0188,M3,937.35,Concreto 4000 PSI Grava Comun Plastico,433845.8201,Position
975,972,P133121-0002,KG,95386.01,Acero De Refuerzo A-60,3982.67012,Position
976,972,P133121-0027,KG,137628.39,Malla Electrosoldada Estandar,4762.800002,Position
977,972,S017300-0229,KG,227109.55,M.O. Manejo De Acero De Refuerzo,111.2800022,Position
978,972,S017300-0286,M2,8335.96,M.O. Placa Aligerada Entrepiso H= 0.50,105783.68,Position
979,972,Z410611-0227,M2,8335.96,Sub. Caseton Densidad 15 Kg/M3,24892.49,Position
980,971,B-10-10-20-0330-043,,0,PLACA MACIZA ENTREPISO e = 0.12m,0,Level 6
981,980,P131511-0020,M3,49.87,Concreto 3000 Psi Grava Comun Bombeable,398915.0213,Position
982,980,P131913-0009,M2,692.6,Lamina Colaborante Steel Deck,68852.46001,Position
983,980,P133121-0002,KG,2261.9,Acero De Refuerzo A-60,3982.662669,Position
984,980,P133121-0027,KG,3392.84,Malla Electrosoldada Estandar,4762.805272,Position
985,980,S017300-0229,KG,5654.74,M.O. Manejo De Acero De Refuerzo,111.2799917,Position
986,980,S017300-0293,M2,727.23,M.O. Placa Maciza De Entrepiso H= 0.10,55536,Position
987,971,B-10-10-20-0353-001,,0,SOBREPISO,0,Level 6
988,987,P131511-0014,M3,35.74,Concreto 3000 PSI Grava Comun,394627.002,Position
989,987,P132119-0115,UN,13875.43,Ladrillo Prensado Liviano Gris Ref.LPRL6GRH,1253.970235,Position
990,987,P133121-0027,KG,714.86,Malla Electrosoldada Estandar,4762.800003,Position
991,987,S017300-0343,M2,714.86,M.O. Sobrepiso,38480,Position
992,987,Z413100-0026,M3,714.86,Sub. Servicio De Bombeo De Concreto (Obra),43696.2,Position
993,946,B-10-10-50-0000-000,,0,RAMPAS ESTRUCTURALES,0,Level 5
994,993,B-10-10-50-0330-027,,0,RAMPA VEHICULAR,0,Level 6
995,994,P131511-0020,M3,45.52,Concreto 3000 Psi Grava Comun Bombeable,398931.0804,Position
996,994,P133121-0002,KG,2241.51,Acero De Refuerzo A-60,3982.676044,Position
997,994,P133121-0027,KG,3202.16,Malla Electrosoldada Estandar,4762.802983,Position
998,994,S017300-0229,KG,5336.94,M.O. Manejo De Acero De Refuerzo,111.2799301,Position
999,994,S017300-0314,M2,195.89,M.O. Rampa Vehicular,229307.67,Position
1000,993,B-10-10-50-0330-028,,0,RAMPA PEATONAL,0,Level 6
1001,1000,P131511-0020,M3,0.47,Concreto 3000 Psi Grava Comun Bombeable,398937.1489,Position
1002,1000,P131511-0242,M3,12.04,Concreto 4000 Psi Grava Fina Asent = 6 Pulg,440813.6188,Position
1003,1000,P133121-0002,KG,657.74,Acero De Refuerzo A-60,3982.682063,Position
1004,1000,P133121-0027,KG,939.63,Malla Electrosoldada Estandar,4762.80719,Position
1005,1000,S017300-0287,M2,126.48,M.O. Placa Contrapiso H=0.10,44382.12998,Position
1006,946,B-10-10-90-0000-000,,0,COMPONENTES SUPLEMENTARIOS DE LA CONSTRUCCION DE ENTREPISOS,0,Level 5
1007,1006,B-10-10-90-0553-001,,0,CARCAMO,0,Level 6
1008,1007,P131511-0020,M3,3.31,Concreto 3000 Psi Grava Comun Bombeable,398636.1088,Position
1009,1007,P133121-0002,KG,400.5,Acero De Refuerzo A-60,3982.620449,Position
1010,1007,S017300-0068,ML,14,M.O. Carcamo,106343.38,Position
1011,1007,S017300-0229,KG,381.42,M.O. Manejo De Acero De Refuerzo,111.2811074,Position
1012,945,B-10-20-00-0000-000,,0,SISTEMA ESTRUCTURAL DE CUBIERTA,0,Level 4
1013,1012,B-10-20-10-0000-000,,0,SISTEMA ESTRUCTURAL DE CUBIERTA,0,Level 5
1014,1013,B-10-20-10-0330-030,,0,VIGAS AEREAS DE CUBIERTA,0,Level 6
1015,1014,P131511-0242,M3,18.03,Concreto 4000 Psi Grava Fina Asent = 6 Pulg,440776.9268,Position
1016,1014,P133121-0002,KG,5675.85,Acero De Refuerzo A-60,3982.672007,Position
1017,945,B-10-80-00-0000-000,,0,ESCALERAS,0,Level 4
1018,1017,B-10-80-10-0000-000,,0,CONSTRUCCION ESTRUCTURA DE ESCALERAS,0,Level 5
1019,1018,B-10-80-10-0330-019,,0,ESCALERAS EN CONCRETO,0,Level 6
1020,1019,P131511-0055,M3,11.24,Concreto 3000 Psi Industrializado Grava Fina Placa Lp,428414.4698,Position
1021,1019,P133121-0002,KG,811.95,Acero De Refuerzo A-60,3982.674106,Position
1022,1019,S017300-0141,M3,10.7,M.O. Escaleras En Concreto,496691.8701,Position
1023,1019,S017300-0229,KG,773.29,M.O. Manejo De Acero De Refuerzo,111.2794941,Position
1024,1017,B-10-80-30-0000-000,,0,ACABADO BAJO ESCALERA - OBRA GRIS,0,Level 5
1025,1024,B-10-80-30-0924-022,,0,PAÑETE BAJO ESCALERA,0,Level 6
1026,1025,P131311-0007,BT,7.43,Cemento Gris X 50Kg,16305.96904,Position
1027,1025,P131513-0028,M3,1.06,Mortero Pañete (Mezcla Obra),92085.11321,Position
1028,1025,S017300-0262,M2,51.52,M.O. Pañete Techos M2,15098.55998,Position
1029,944,B-20-00-00-0000-000,,0,CERRAMIENTO VERTICAL EXTERIOR - FACHADAS,0,Level 3
1030,1029,B-20-50-00-0000-000,,0,PUERTAS Y REJILLAS EXTERIORES,0,Level 4
1031,1030,B-20-50-60-0000-000,,0,REJILLAS EXTERIORES DE ACCESO,0,Level 5
1032,1031,B-20-50-60-0895-002,,0,REJILLA DE VENTILACION METALICA,0,Level 6
1033,1032,P131915-0013,UN,40,Rejilla De Ventilacion 900 Mm X 240 Mm,574987.6,Position
1034,1031,B-20-50-60-0997-010,,0,PINTURA REJILLA VENTILACION,0,Level 6
1035,1034,Z415600-0067,UN,40,Sub. Pintura Rejilla De Ventilacion Sotano,9311.92,Position
1036,944,B-30-00-00-0000-000,,0,CERRAMIENTO HORIZONTAL EXTERIOR - CUBIERTAS,0,Level 3
1037,1036,B-30-20-00-0000-000,,0,ACCESORIOS DE CUBIERTAS/TECHOS,0,Level 4
1038,1037,B-30-20-70-0000-000,,0,MANEJO DE AGUA LLUVIA EN CUBIERTAS/TECHOS,0,Level 5
1039,1038,B-30-20-70-0771-003,,0,CANALES COLECTORAS EN TECHO JUNTAS SOTANO,0,Level 6
1040,1039,Z414300-0006,ML,400.72,Sub. Canal En Lamina,146478.11,Position
1041,853,C-00-00-00-0000-000,,0,C-INTERIORES - ACABADOS,0,Level 2
1042,1041,C-10-00-00-0000-000,,0,CONSTRUCCION DE INTERIORES,0,Level 3
1043,1042,C-10-10-00-0000-000,,0,PARTICIONES INTERIORES,0,Level 4
1044,1043,C-10-10-10-0000-000,,0,PARTICIONES INTERIORES FIJAS,0,Level 5
1045,1044,C-10-10-10-0405-003,,0,DOVELAS INTERIORES,0,Level 6
1046,1045,P131311-0007,BT,52.48,Cemento Gris X 50Kg,16307.56117,Position
1047,1045,P133121-0002,KG,1076.24,Acero De Refuerzo A-60,3982.658431,Position
1048,1045,S017300-0026,UN,697.86,M.O. Anclajes Epoxicos De 1/2 Pulg,4869.116728,Position
1049,1045,S017313-0014,ML,1639.98,M.O. Fundida Dovelas,3929.120001,Position
1050,1045,Z413000-0009,M3,6.56,Sub. Mezcla De Grouting,194760.3247,Position
1051,1044,C-10-10-10-0421-012,,0,MAMPOSTERIA INTERIOR BLOQUE PERFORACION VERTICAL,0,Level 6
1052,1051,P131311-0007,BT,40.23,Cemento Gris X 50Kg,16307.63311,Position
1053,1051,P132119-0024,UN,450.12,Bloque No.6,1116.597196,Position
1054,1051,P132119-0092,UN,5607.08,Bloque No. 4 Perforacion Vertical Ref: BL4PV,1303.001059,Position
1055,1051,P132119-0101,UN,4152.14,Bloque No 5 Perforacion Vertical Ref: BL5PV,1367.001447,Position
1056,1051,P133121-0010,KG,709.15,"Grafil Recto 3,00 - 9,00mm",4750.920919,Position
1057,1051,S017300-0367,M2,737.99,M.O. Mamposteria En Bloque Vertical. M2,10948.27,Position
1058,1051,Z413000-0010,M3,5.75,Sub. Mezcla De Mortero,91924.8487,Position
1059,1042,C-10-30-00-0000-000,,0,PUERTAS INTERIORES,0,Level 4
1060,1059,C-10-30-10-0000-000,,0,PUERTA INTERIOR DE BATIENTE,0,Level 5
1061,1060,C-10-30-10-0811-002,,0,MARCO PUERTA DEPOSITO Y/O CUARTO DE ASEO,0,Level 6
1062,1061,P171111-0015,UN,10,Marco Metalico Para Puerta Cal.20,180800,Position
1063,1061,S017316-0053,UN,10,M.O. Instalacion Marco Metalico,28291.57,Position
1064,1059,C-10-30-70-0000-000,,0,PUERTAS INTERIORES CON FUNCIONES ESPECIALES,0,Level 5
1065,1064,C-10-30-70-0811-001,,0,PUERTA CORTAFUEGO,0,Level 6
1066,1065,Z412400-0185,UN,4,Sub. Puerta Metalica Cortafuego,1819978,Position
1067,1064,C-10-30-70-0813-004,,0,PUERTA CUARTOS TECNICOS,0,Level 6
1068,1067,S017316-0078,UN,8,M.O. Instalacion Puerta Metalica,38564.81,Position
1069,1067,Z412400-0125,UN,8,Sub. Marco Y Puerta Metalica Ctos Tecnicos,776414.02,Position
1070,1064,C-10-30-70-0997-005,,0,PINTURA PUERTA METALICA,0,Level 6
1071,1070,P152111-0157,UN,22,Pintura puerta metalica,51827.76,Position
1072,1059,C-10-30-90-0000-000,,0,COMPONENTES SUPLEMENTARIOS DE PUERTAS INTERIORES,0,Level 5
1073,1072,C-10-30-90-0871-004,,0,CERRADURAS DE PUERTAS DEPOSITOS Y CUARTOS DE ASEO,0,Level 6
1074,1073,P171911-0024,UN,10,Cerradura Schlage Jupiter Cromada Mate A50Ws Alcoba,41327.8,Position
1075,1073,S017316-0019,UN,10,M.O. Instalacion Cerradura,9350.27,Position
1076,1042,C-10-90-00-0000-000,,0,ESPECIALIDADES INTERIORES,0,Level 4
1077,1076,C-10-90-10-0000-000,,0,BARANDAS Y PASAMANOS INTERIORES,0,Level 5
1078,1077,C-10-90-10-0552-003,,0,BARANDA ESCALERA Y PUNTO FIJO,0,Level 6
1079,1078,Z412400-0315,ML,30.75,Sub. Baranda Metalica 1,187200,Position
1080,1077,C-10-90-10-0552-006,,0,PASAMANOS ESCALERA Y PUNTO FIJO,0,Level 6
1081,1080,Z412400-0201,ML,41.92,Sub. Pasamanos Metalico,65173.1801,Position
1082,1076,C-10-90-20-0000-000,,0,ESPECIALIDADES DE INFORMACION Y SEÑALIZACION,0,Level 5
1083,1082,C-10-90-20-0991-014,,0,SEÑALIZACION COLUMNAS SOTANO,0,Level 6
1084,1083,Z415600-0068,UN,189,Sub. Pintura Señalizacion Columnas,33000,Position
1085,1082,C-10-90-20-1014-009,,0,SEÑALIZACION SOTANOS,0,Level 6
1086,1085,Z415600-0091,GLB,1,Sub. Señalizacion Sotanos,19883942.11,Position
1087,1041,C-20-00-00-0000-000,,0,ACABADOS INTERIORES,0,Level 3
1088,1087,C-20-10-00-0000-000,,0,ACABADOS DE MUROS,0,Level 4
1089,1088,C-20-10-10-0000-000,,0,ENCHAPADOS DE MUROS,0,Level 5
1090,1089,C-20-10-10-0930-001,,0,ENCHAPE CERAMICO DE MUROS,0,Level 6
1091,1090,P132319-0024,UN,2.35,Binda Boquilla Color Beige X 10Kg,55758.40851,Position
1092,1090,P132319-0086,KG,586.74,Pegacor Constructor Ceramico Gris Ref: 901161501,864.519259,Position
1093,1090,P151713-0902,M2,119.63,Ceramica Snow 31x60 Blanco Brillante Ref: KC03BL195,29069.65945,Position
1094,1090,S017300-0128,M2,113.93,M.O. Enchape Ceramico M2,14267.76003,Position
1095,1088,C-20-10-30-0000-000,,0,RECUBRIMIENTO DE PAREDES - PAPEL DE COLGADURA,0,Level 5
1096,1095,C-20-10-30-0924-006,,0,PAÑETE DE MUROS,0,Level 6
1097,1096,P131311-0007,BT,212.83,Cemento Gris X 50Kg,16308.13344,Position
1098,1096,P131513-0028,M3,30.4,Mortero Pañete (Mezcla Obra),91986.3523,Position
1099,1096,P152111-0028,UN,0.67,Pintuco Latex PulgAntes Graniacrilica Pulg 564 X 200Kg,3238358.239,Position
1100,1096,S017300-0259,M2,1475.97,M.O. Pañete Interior M2,11197.09,Position
1101,1095,C-20-10-30-0924-010,,0,FILOS Y DILATACIONES,0,Level 6
1102,1101,S017300-0165,ML,2.8,M.O. Filos Y Dilataciones Pañete,2956.028571,Position
1103,1095,C-20-10-30-0924-024,,0,RESANE MUROS Y LOSAS EN CONCRETO,0,Level 6
1104,1103,P131311-0007,BT,817.2,Cemento Gris X 50Kg,16307.73414,Position
1105,1103,P131513-0028,M3,116.74,Mortero Pañete (Mezcla Obra),91973.38504,Position
1106,1103,S017313-0026,M2,7556.16,M.O. Repello Muros M2,12431.55,Position
1107,1088,C-20-10-70-0000-000,,0,PINTURA DE MUROS,0,Level 5
1108,1107,C-20-10-70-0990-002,,0,PINTURA TUBERIAS,0,Level 6
1109,1108,Z415600-0026,ML,7556.16,Sub. Pintura De Esmalte Tuberia,15358.2,Position
1110,1107,C-20-10-70-0991-006,,0,PINTURA SOBRE PAÑETE INTERNO,0,Level 6
1111,1110,Z415600-0050,M2,1475.97,Sub. Pintura Fachada Sobre Pañete o Concreto M2,11982.61,Position
1112,1107,C-20-10-70-0991-007,,0,PINTURA SOBRE PAÑETE INTERNO (ML),0,Level 6
1113,1112,Z415600-0051,ML,14,Sub. Pintura Fachada Sobre Pañete o Concreto Ml,9392.57,Position
1114,1087,C-20-30-00-0000-000,,0,PISOS,0,Level 4
1115,1114,C-20-30-10-0000-000,,0,TRATAMIENTO PARA PISOS - AFINADOS,0,Level 5
1116,1115,C-20-30-10-0932-001,,0,AFINADO DE PISO,0,Level 6
1117,1116,P131311-0007,BT,22.07,Cemento Gris X 50Kg,16308.68509,Position
1118,1116,P131513-0030,M3,3.21,Mortero Pisos (Mezcla Obra),105094.7477,Position
1119,1116,S017300-0010,M2,76.53,M.O. Afinado De Pisos M2 Mortero,9565.81994,Position
1120,1114,C-20-30-20-0000-000,,0,PISOS ENCHAPADOS,0,Level 5
1121,1120,C-20-30-20-0930-010,,0,PISO EN CERAMICA,0,Level 6
1122,1121,P132319-0024,UN,5.18,Binda Boquilla Color Beige X 10Kg,55811.51737,Position
1123,1121,P132319-0086,KG,431.52,Pegacor Constructor Ceramico Gris Ref: 901161501,864.5169865,Position
1124,1121,P151713-0903,M2,86.3,Ceramica City 31x60 Blanco Ref: KC04BL222,30401.04334,Position
1125,1121,S017300-0128,M2,83.79,M.O. Enchape Ceramico M2,14267.76,Position
1126,1120,C-20-30-20-0930-036,,0,PISO EN CERAMICA PUNTO FIJO,0,Level 6
1127,1126,P132319-0024,UN,0.64,Binda Boquilla Color Beige X 10Kg,55691.10938,Position
1128,1126,P132319-0086,KG,159.6,Pegacor Constructor Ceramico Gris Ref: 901161501,864.5199875,Position
1129,1126,P151713-0908,M2,32.88,Ceramica CITY GRIS 51x51 Ref:KC04GR233,25693.7944,Position
1130,1126,S017300-0128,M2,31.92,M.O. Enchape Ceramico M2,14267.76003,Position
1131,1120,C-20-30-20-0930-038,,0,GUARDAESCOBA EN CERAMICA PUNTO FIJO,0,Level 6
1132,1131,P132319-0034,UN,0.49,Boquilla Concolor Junta Estrecha Blanco X 5Kg Ref: 903051001,3361.285714,Position
1133,1131,P132319-0086,KG,121.59,Pegacor Constructor Ceramico Gris Ref: 901161501,864.5200263,Position
1134,1131,P151713-0908,M2,24.32,Ceramica CITY GRIS 51x51 Ref:KC04GR233,25693.55674,Position
1135,1131,S017300-0177,ML,40.53,M.O. Guardaescoba Ceromica,7347.35998,Position
1136,1114,C-20-30-85-0000-000,,0,PISOS DE ACCESO,0,Level 5
1137,1136,C-20-30-85-0932-005,,0,MEDIA CAÑA EN MORTERO,0,Level 6
1138,1137,P131311-0007,BT,2.35,Cemento Gris X 50Kg,16286.93617,Position
1139,1137,P131513-0030,M3,0.34,Mortero Pisos (Mezcla Obra),105509.8824,Position
1140,1137,S017300-0238,ML,40.69,M.O. Mediacaña En Mortero,6127.260015,Position
1141,1114,C-20-30-90-0000-000,,0,COMPONENTES SUPLEMENTARIOS DE PISOS,0,Level 5
1142,1141,C-20-30-90-0710-011,,0,IMPERMEABILIZACION JUNTA DE DILATACION,0,Level 6
1143,1142,Z414000-0012,ML,400.72,Sub. Impermeabilizacion Junta,72608.62001,Position
1144,1141,C-20-30-90-0762-003,,0,LAMINA JUNTAS DE DILATACION DE PISO,0,Level 6
1145,1144,P131911-0002,ML,400.72,Junta Lamina Alfajor 3/16,88106.76001,Position
1146,853,D-00-00-00-0000-000,,0,D-SERVICIOS - INSTALACIONES,0,Level 2
1147,1146,D-10-00-00-0000-000,,0,TRANSPORTE,0,Level 3
1148,1147,D-10-10-00-0000-000,,0,SISTEMAS DE TRANSPORTE VERTICAL,0,Level 4
1149,1148,D-10-10-10-0000-000,,0,ELEVADORES Y ASCENSORES,0,Level 5
1150,1149,D-10-10-10-1421-011,,0,ASCENSOR (SALON COMUNAL),0,Level 6
1151,1150,S017319-0011,GLB,1,M.O. Instalac. Equipo Comunal,14280000,Position
1152,1150,Z410611-0158,UN,1,Sub. Ascensor 3 Paradas,84787500,Position
1153,1146,D-20-00-00-0000-000,,0,PLOMERÍA,0,Level 3
1154,1153,D-20-20-00-0000-000,,0,REDES DE DRENAJE SANITARIO,0,Level 4
1155,1154,D-20-20-30-0000-000,,0,REDES DE ALCANTARILLADO SANITARIO,0,Level 5
1156,1155,D-20-20-30-2213-004,,0,REDES HIDROSANITARIAS SOTANOS (DESAGUES Y FILTROS),0,Level 6
1157,1156,Z416300-0122,GLB,352,Sub. Desagues Sotano,1783459.84,Position
1158,1153,D-20-30-00-0000-000,,0,REDES DE AGUAS LLUVIAS Y GRISES,0,Level 4
1159,1158,D-20-30-10-0000-000,,0,EQUIPO DE DRENAJE DE AGUAS LLUVIAS,0,Level 5
1160,1159,D-20-30-10-2214-001,,0,EQUIPO BOMBEO EYECTOR A.LL,0,Level 6
1161,1160,H513111-0030,UN,1,Equipo Eyector Aguas Lluvias,9686600,Position
1162,1153,D-20-60-00-0000-000,,0,REDES DE TUBERÍA DE APOYO,0,Level 4
1163,1162,D-20-60-30-0000-000,,0,REDES DE GAS,0,Level 5
1164,1163,D-20-60-30-3351-001,,0,RED GENERAL DE GAS,0,Level 6
1165,1164,Z416300-0220,GLB,352,Sub. Redes Gas Natural,79646.02,Position
1166,1146,D-40-00-00-0000-000,,0,PROTECCION CONTRA FUEGO,0,Level 3
1167,1166,D-40-10-00-0000-000,,0,REDES DE EXTINCION DE INCENDIOS,0,Level 4
1168,1167,D-40-10-10-0000-000,,0,REDES CONTRAINCENDIOS BASE AGUA,0,Level 5
1169,1168,D-40-10-10-2100-002,,0,RED CONTRA INCENDIO GENERAL,0,Level 6
1170,1169,Z416300-0204,GLB,352,Sub. Red General Contra Incendio,1774569.79,Position
1171,1146,D-50-00-00-0000-000,,0,ELÉCTRICO,0,Level 3
1172,1171,D-50-20-00-0000-000,,0,REDES ELÉCTRICAS Y DISTRIBUCION ALTA Y MEDIA TENSION,0,Level 4
1173,1172,D-50-20-30-0000-000,,0,REDES DE DISTRIBUCION DE ENERGÍA,0,Level 5
1174,1173,D-50-20-30-2620-001,,0,REDES ELECTRICAS,0,Level 6
1175,1174,Z417600-0020,M2,352,Sub. Redes Electricas,4159725.11,Position
1176,1171,D-50-40-00-0000-000,,0,ILUMINACION INTERIOR,0,Level 4
1177,1176,D-50-40-10-0000-000,,0,CONTROLES PARA ILUMINACION,0,Level 5
1178,1177,D-50-40-10-2650-003,,0,CONTROLES PARA ILUMINACIÓN,0,Level 6
1179,1178,Z417600-0134,GLB,7556.16,Sub. Sistema De Iluminacion,5013.95,Position
1180,1176,D-50-40-50-0000-000,,0,LUMINARIAS,0,Level 5
1181,1180,D-50-40-50-2650-001,,0,ILUMINACION INTERIOR,0,Level 6
1182,1181,Z417600-0164,M2,7556.16,Sub. Iluminacion Sotanos,25923.87,Position
1183,853,G-00-00-00-0000-000,,0,G-TRABAJOS DE SITIO - URBANISMOS - REDES,0,Level 2
1184,1183,G-10-00-00-0000-000,,0,PREPARACION DE SITIO,0,Level 3
1185,1184,G-10-70-00-0000-000,,0,MOVIMIENTO DE TIERRA URBANISMO,0,Level 4
1186,1185,G-10-70-20-0000-000,,0,EXCAVACION Y RELLENO,0,Level 5
1187,1186,G-10-70-20-3123-002,,0,COMPACTACION SUBRASANTE,0,Level 6
1188,1187,Z419111-0026,M2,5440,Sub. Compactacion Subrasante,1003.16,Position
1189,1186,G-10-70-20-3123-005,,0,EXCAVACION MECANICA CON RETIRO EXTERNO,0,Level 6
1190,1189,Z410300-0027,M3,33861.21,Sub. Excavacion mecanica con Retiro Externo,24807.67,Position
1191,1186,G-10-70-20-3123-008,,0,EXCAVACION TRINCHERA,0,Level 6
1192,1191,S017300-0160,M3,3465.64,M.O. Excavacion por Trincheras,37416.29,Position
1193,1186,G-10-70-20-3123-011,,0,RELLENO EN MATERIAL GRANULAR TIPO B-200,0,Level 6
1194,1193,M301025-0036,M3,2576.22,Material Granular Tipo B-200,54180.12,Position
1195,1186,G-10-70-20-3123-012,,0,RELLENO EN MATERIAL GRANULAR TIPO B-400,0,Level 6
1196,1195,M301025-0037,M3,1045.18,Material Granular Tipo B-400,77242,Position
